"Block","Treatment","Quad","Surface_area_cm2","Species","Tissue","Mass_g"
2,"F1",2,400,"Vacvit","NewLeaves",0.355
2,"F1",2,400,"Vacvit","NewStems",0.082
2,"F1",2,400,"Vacvit","OldLeaves",0.318
2,"F1",2,400,"Vacvit","OldStems",0.485
2,"F1",2,400,"Vacvit","Inflor",0.007
2,"F1",2,400,"Vacvit","BelowStem",0.803
2,"F1",2,400,"Castet","NewStems",0
2,"F1",2,400,"Castet","OldStems",0
2,"F1",2,400,"Castet","Inflor",0
2,"F1",2,400,"Castet","BelowStem",0
2,"F1",2,400,"OtherEvergreen","NewLeaves",0
2,"F1",2,400,"OtherEvergreen","NewStems",0
2,"F1",2,400,"OtherEvergreen","OldLeaves",0
2,"F1",2,400,"OtherEvergreen","OldStems",0
2,"F1",2,400,"OtherEvergreen","Inflor",0
2,"F1",2,400,"OtherEvergreen","BelowStem",0
2,"F1",2,400,"Rubcha","LeavesStems",0.352
2,"F1",2,400,"Rubcha","InflorStalks",0.024
2,"F1",2,400,"Rubcha","BelowStem",0.859
2,"F1",2,400,"Petfri","LeavesStems",0
2,"F1",2,400,"Petfri","InflorStalks",0
2,"F1",2,400,"Petfri","BelowStem",0
2,"F1",2,400,"OtherForb","LeavesStems",0.124
2,"F1",2,400,"OtherForb","InflorStalks",0
2,"F1",2,400,"OtherForb","BelowStem",0
2,"F1",2,400,"Sphagnum","Green",0.82
2,"F1",2,400,"OtherMoss","Green",1.006
2,"F1",2,400,"Lichen","Live",0.6
2,"F1",2,400,"Attached","Wood",0
2,"F1",2,400,"Attached","Litter",0
2,"F1",2,400,"Loose","Litter",NA
2,"F1",3,400,"Erivag","BladeSheathInflCulm",3.146
2,"F1",3,400,"Erivag","Rhizome",5.591
2,"F1",3,400,"Carbig","BladeSheathInflCulm",0
2,"F1",3,400,"Carbig","Rhizome",0
2,"F1",3,400,"OtherGraminoid","BladeSheathInflCulm",0
2,"F1",3,400,"OtherGraminoid","Rhizome",0
2,"F1",3,400,"Betnan","NewLeaves",0
2,"F1",3,400,"Betnan","NewStems",0
2,"F1",3,400,"Betnan","OldStems",0
2,"F1",3,400,"Betnan","Inflor",0
2,"F1",3,400,"Betnan","BelowStem",0.048
2,"F1",3,400,"Salpul","NewLeaves",0.271
2,"F1",3,400,"Salpul","NewStems",0.049
2,"F1",3,400,"Salpul","OldStems",0.752
2,"F1",3,400,"Salpul","Inflor",0
2,"F1",3,400,"Salpul","BelowStem",0
2,"F1",3,400,"Vaculi","NewLeaves",0.245
2,"F1",3,400,"Vaculi","NewStems",0.071
2,"F1",3,400,"Vaculi","OldStems",0.392
2,"F1",3,400,"Vaculi","Inflor",0
2,"F1",3,400,"Vaculi","BelowStem",0.1
2,"F1",3,400,"OtherDeciduous","NewLeaves",0
2,"F1",3,400,"OtherDeciduous","NewStems",0
2,"F1",3,400,"OtherDeciduous","OldStems",0
2,"F1",3,400,"OtherDeciduous","Inflor",0
2,"F1",3,400,"OtherDeciduous","BelowStem",0
2,"F1",3,400,"Ledpal","NewLeaves",0.458
2,"F1",3,400,"Ledpal","NewStems",0.112
2,"F1",3,400,"Ledpal","OldLeaves",0.204
2,"F1",3,400,"Ledpal","OldStems",3.929
2,"F1",3,400,"Ledpal","Inflor",0
2,"F1",3,400,"Ledpal","BelowStem",6.337
2,"F1",3,400,"Vacvit","NewLeaves",0.936
2,"F1",3,400,"Vacvit","NewStems",0.137
2,"F1",3,400,"Vacvit","OldLeaves",1.825
2,"F1",3,400,"Vacvit","OldStems",0.875
2,"F1",3,400,"Vacvit","Inflor",0.027
2,"F1",3,400,"Vacvit","BelowStem",3.473
2,"F1",3,400,"Castet","NewStems",0
2,"F1",3,400,"Castet","OldStems",0
2,"F1",3,400,"Castet","Inflor",0
2,"F1",3,400,"Castet","BelowStem",0
2,"F1",3,400,"OtherEvergreen","NewLeaves",0
2,"F1",3,400,"OtherEvergreen","NewStems",0
2,"F1",3,400,"OtherEvergreen","OldLeaves",0
2,"F1",3,400,"OtherEvergreen","OldStems",0
2,"F1",3,400,"OtherEvergreen","Inflor",0
2,"F1",3,400,"OtherEvergreen","BelowStem",0
2,"F1",3,400,"Rubcha","LeavesStems",0.231
2,"F1",3,400,"Rubcha","InflorStalks",0
2,"F1",3,400,"Rubcha","BelowStem",1.027
2,"F1",3,400,"Petfri","LeavesStems",0
2,"F1",3,400,"Petfri","InflorStalks",0
2,"F1",3,400,"Petfri","BelowStem",0
2,"F1",3,400,"OtherForb","LeavesStems",0
2,"F1",3,400,"OtherForb","InflorStalks",0
2,"F1",3,400,"OtherForb","BelowStem",0
2,"F1",3,400,"Sphagnum","Green",0.256
2,"F1",3,400,"OtherMoss","Green",2.302
2,"F1",3,400,"Lichen","Live",2.885
2,"F1",3,400,"Attached","Wood",0
2,"F1",3,400,"Attached","Litter",0.202
2,"F1",3,400,"Loose","Litter",NA
2,"F1",4,400,"Erivag","BladeSheathInflCulm",0.052
2,"F1",4,400,"Erivag","Rhizome",0.015
2,"F1",4,400,"Carbig","BladeSheathInflCulm",0.35
2,"F1",4,400,"Carbig","Rhizome",1.281
2,"F1",4,400,"OtherGraminoid","BladeSheathInflCulm",0
2,"F1",4,400,"OtherGraminoid","Rhizome",0.236
2,"F1",4,400,"Betnan","NewLeaves",0.16
2,"F1",4,400,"Betnan","NewStems",0
2,"F1",4,400,"Betnan","OldStems",0.794
2,"F1",4,400,"Betnan","Inflor",0.029
2,"F1",4,400,"Betnan","BelowStem",11.107
2,"F1",4,400,"Salpul","NewLeaves",0
2,"F1",4,400,"Salpul","NewStems",0
2,"F1",4,400,"Salpul","OldStems",0
2,"F1",4,400,"Salpul","Inflor",0
2,"F1",4,400,"Salpul","BelowStem",0
2,"F1",4,400,"Vaculi","NewLeaves",0.215
2,"F1",4,400,"Vaculi","NewStems",0.097
2,"F1",4,400,"Vaculi","OldStems",0.64
2,"F1",4,400,"Vaculi","Inflor",0
2,"F1",4,400,"Vaculi","BelowStem",0.596
2,"F1",4,400,"OtherDeciduous","NewLeaves",0
2,"F1",4,400,"OtherDeciduous","NewStems",0
2,"F1",4,400,"OtherDeciduous","OldStems",0
2,"F1",4,400,"OtherDeciduous","Inflor",0
2,"F1",4,400,"OtherDeciduous","BelowStem",0
2,"F1",4,400,"Ledpal","NewLeaves",2.043
2,"F1",4,400,"Ledpal","NewStems",0.399
2,"F1",4,400,"Ledpal","OldLeaves",0.443
2,"F1",4,400,"Ledpal","OldStems",8.928
2,"F1",4,400,"Ledpal","Inflor",0.343
2,"F1",4,400,"Ledpal","BelowStem",15.311
2,"F1",4,400,"Vacvit","NewLeaves",0.888
2,"F1",4,400,"Vacvit","NewStems",0.216
2,"F1",4,400,"Vacvit","OldLeaves",1.532
2,"F1",4,400,"Vacvit","OldStems",0.999
2,"F1",4,400,"Vacvit","Inflor",0.008
2,"F1",4,400,"Vacvit","BelowStem",2.696
2,"F1",4,400,"Castet","NewStems",0
2,"F1",4,400,"Castet","OldStems",0
2,"F1",4,400,"Castet","Inflor",0
2,"F1",4,400,"Castet","BelowStem",0
2,"F1",4,400,"OtherEvergreen","NewLeaves",0.394
2,"F1",4,400,"OtherEvergreen","NewStems",0.062
2,"F1",4,400,"OtherEvergreen","OldLeaves",0.688
2,"F1",4,400,"OtherEvergreen","OldStems",2.689
2,"F1",4,400,"OtherEvergreen","Inflor",0.078
2,"F1",4,400,"OtherEvergreen","BelowStem",0.726
2,"F1",4,400,"Rubcha","LeavesStems",0.604
2,"F1",4,400,"Rubcha","InflorStalks",0.032
2,"F1",4,400,"Rubcha","BelowStem",4.703
2,"F1",4,400,"Petfri","LeavesStems",0
2,"F1",4,400,"Petfri","InflorStalks",0
2,"F1",4,400,"Petfri","BelowStem",0
2,"F1",4,400,"OtherForb","LeavesStems",0.133
2,"F1",4,400,"OtherForb","InflorStalks",0
2,"F1",4,400,"OtherForb","BelowStem",2.903
2,"F1",4,400,"Sphagnum","Green",0.023
2,"F1",4,400,"OtherMoss","Green",0.38
2,"F1",4,400,"Lichen","Live",0.021
2,"F1",4,400,"Attached","Wood",0
2,"F1",4,400,"Attached","Litter",0
2,"F1",4,400,"Loose","Litter",NA
2,"F2",1,400,"Erivag","BladeSheathInflCulm",2.601
2,"F2",1,400,"Erivag","Rhizome",2.807
2,"F2",1,400,"Carbig","BladeSheathInflCulm",0
2,"F2",1,400,"Carbig","Rhizome",0
2,"F2",1,400,"OtherGraminoid","BladeSheathInflCulm",0
2,"F2",1,400,"OtherGraminoid","Rhizome",0
2,"F2",1,400,"Betnan","NewLeaves",0.285
2,"F2",1,400,"Betnan","NewStems",0
2,"F2",1,400,"Betnan","OldStems",0.859
2,"F2",1,400,"Betnan","Inflor",0
2,"F2",1,400,"Betnan","BelowStem",15.089
2,"F2",1,400,"Salpul","NewLeaves",0
2,"F2",1,400,"Salpul","NewStems",0
2,"F2",1,400,"Salpul","OldStems",0
2,"F2",1,400,"Salpul","Inflor",0
2,"F2",1,400,"Salpul","BelowStem",0
2,"F2",1,400,"Vaculi","NewLeaves",0.01
2,"F2",1,400,"Vaculi","NewStems",0
2,"F2",1,400,"Vaculi","OldStems",0.163
2,"F2",1,400,"Vaculi","Inflor",0
2,"F2",1,400,"Vaculi","BelowStem",0.524
2,"F2",1,400,"OtherDeciduous","NewLeaves",0
2,"F2",1,400,"OtherDeciduous","NewStems",0
2,"F2",1,400,"OtherDeciduous","OldStems",0
2,"F2",1,400,"OtherDeciduous","Inflor",0
2,"F2",1,400,"OtherDeciduous","BelowStem",0
2,"F2",1,400,"Ledpal","NewLeaves",0.632
2,"F2",1,400,"Ledpal","NewStems",0.151
2,"F2",1,400,"Ledpal","OldLeaves",0.331
2,"F2",1,400,"Ledpal","OldStems",3.918
2,"F2",1,400,"Ledpal","Inflor",0.383
2,"F2",1,400,"Ledpal","BelowStem",5.466
2,"F2",1,400,"Vacvit","NewLeaves",0.702
2,"F2",1,400,"Vacvit","NewStems",0.129
2,"F2",1,400,"Vacvit","OldLeaves",1.442
2,"F2",1,400,"Vacvit","OldStems",1.659
2,"F2",1,400,"Vacvit","Inflor",0.01
2,"F2",1,400,"Vacvit","BelowStem",0.692
2,"F2",1,400,"Castet","NewStems",0
2,"F2",1,400,"Castet","OldStems",0
2,"F2",1,400,"Castet","Inflor",0
2,"F2",1,400,"Castet","BelowStem",0
2,"F2",1,400,"OtherEvergreen","NewLeaves",0.258
2,"F2",1,400,"OtherEvergreen","NewStems",0.031
2,"F2",1,400,"OtherEvergreen","OldLeaves",0.61
2,"F2",1,400,"OtherEvergreen","OldStems",0.677
2,"F2",1,400,"OtherEvergreen","Inflor",0.018
2,"F2",1,400,"OtherEvergreen","BelowStem",0.218
2,"F2",1,400,"Rubcha","LeavesStems",0.479
2,"F2",1,400,"Rubcha","InflorStalks",0
2,"F2",1,400,"Rubcha","BelowStem",1.019
2,"F2",1,400,"Petfri","LeavesStems",0
2,"F2",1,400,"Petfri","InflorStalks",0
2,"F2",1,400,"Petfri","BelowStem",0
2,"F2",1,400,"OtherForb","LeavesStems",0
2,"F2",1,400,"OtherForb","InflorStalks",0
2,"F2",1,400,"OtherForb","BelowStem",0
2,"F2",1,400,"Sphagnum","Green",0
2,"F2",1,400,"OtherMoss","Green",4.913
2,"F2",1,400,"Lichen","Live",0.017
2,"F2",1,400,"Attached","Wood",0
2,"F2",1,400,"Attached","Litter",0.043
2,"F2",1,400,"Loose","Litter",NA
2,"F2",2,400,"Erivag","BladeSheathInflCulm",0.461
2,"F2",2,400,"Erivag","Rhizome",0.279
2,"F2",2,400,"Carbig","BladeSheathInflCulm",0
2,"F2",2,400,"Carbig","Rhizome",0
2,"F2",2,400,"OtherGraminoid","BladeSheathInflCulm",0
2,"F2",2,400,"OtherGraminoid","Rhizome",0
2,"F2",2,400,"Betnan","NewLeaves",1.652
2,"F2",2,400,"Betnan","NewStems",0.571
2,"F2",2,400,"Betnan","OldStems",3.635
2,"F2",2,400,"Betnan","Inflor",0.079
2,"F2",2,400,"Betnan","BelowStem",7.669
2,"F2",2,400,"Salpul","NewLeaves",0.339
2,"F2",2,400,"Salpul","NewStems",0.087
2,"F2",2,400,"Salpul","OldStems",2.243
2,"F2",2,400,"Salpul","Inflor",0
2,"F2",2,400,"Salpul","BelowStem",0.799
2,"F2",2,400,"Vaculi","NewLeaves",0.017
2,"F2",2,400,"Vaculi","NewStems",0.004
2,"F2",2,400,"Vaculi","OldStems",0.306
2,"F2",2,400,"Vaculi","Inflor",0
2,"F2",2,400,"Vaculi","BelowStem",3.237
2,"F2",2,400,"OtherDeciduous","NewLeaves",0
2,"F2",2,400,"OtherDeciduous","NewStems",0
2,"F2",2,400,"OtherDeciduous","OldStems",0
2,"F2",2,400,"OtherDeciduous","Inflor",0
2,"F2",2,400,"OtherDeciduous","BelowStem",0
2,"F2",2,400,"Ledpal","NewLeaves",0.832
2,"F2",2,400,"Ledpal","NewStems",0.276
2,"F2",2,400,"Ledpal","OldLeaves",0.805
2,"F2",2,400,"Ledpal","OldStems",3.03
2,"F2",2,400,"Ledpal","Inflor",0.029
2,"F2",2,400,"Ledpal","BelowStem",2.513
2,"F2",2,400,"Vacvit","NewLeaves",2.963
2,"F2",2,400,"Vacvit","NewStems",0.68
2,"F2",2,400,"Vacvit","OldLeaves",6.364
2,"F2",2,400,"Vacvit","OldStems",3.276
2,"F2",2,400,"Vacvit","Inflor",0.041
2,"F2",2,400,"Vacvit","BelowStem",6.797
2,"F2",2,400,"Castet","NewStems",0
2,"F2",2,400,"Castet","OldStems",0
2,"F2",2,400,"Castet","Inflor",0
2,"F2",2,400,"Castet","BelowStem",0
2,"F2",2,400,"OtherEvergreen","NewLeaves",0.006
2,"F2",2,400,"OtherEvergreen","NewStems",0.001
2,"F2",2,400,"OtherEvergreen","OldLeaves",0.006
2,"F2",2,400,"OtherEvergreen","OldStems",0.271
2,"F2",2,400,"OtherEvergreen","Inflor",0
2,"F2",2,400,"OtherEvergreen","BelowStem",0.266
2,"F2",2,400,"Rubcha","LeavesStems",0.714
2,"F2",2,400,"Rubcha","InflorStalks",0
2,"F2",2,400,"Rubcha","BelowStem",1.952
2,"F2",2,400,"Petfri","LeavesStems",0
2,"F2",2,400,"Petfri","InflorStalks",0
2,"F2",2,400,"Petfri","BelowStem",0
2,"F2",2,400,"OtherForb","LeavesStems",0
2,"F2",2,400,"OtherForb","InflorStalks",0
2,"F2",2,400,"OtherForb","BelowStem",0
2,"F2",2,400,"Sphagnum","Green",0.033
2,"F2",2,400,"OtherMoss","Green",0.494
2,"F2",2,400,"Lichen","Live",0.083
2,"F2",2,400,"Attached","Wood",0
2,"F2",2,400,"Attached","Litter",0.015
2,"F2",2,400,"Loose","Litter",NA
2,"F2",3,400,"Erivag","BladeSheathInflCulm",0.494
2,"F2",3,400,"Erivag","Rhizome",0.037
2,"F2",3,400,"Carbig","BladeSheathInflCulm",0
2,"F2",3,400,"Carbig","Rhizome",0
2,"F2",3,400,"OtherGraminoid","BladeSheathInflCulm",0
2,"F2",3,400,"OtherGraminoid","Rhizome",0
2,"F2",3,400,"Betnan","NewLeaves",1.277
2,"F2",3,400,"Betnan","NewStems",0.089
2,"F2",3,400,"Betnan","OldStems",1.236
2,"F2",3,400,"Betnan","Inflor",0
2,"F2",3,400,"Betnan","BelowStem",14.722
2,"F2",3,400,"Salpul","NewLeaves",0.265
2,"F2",3,400,"Salpul","NewStems",0.061
2,"F2",3,400,"Salpul","OldStems",0.053
2,"F2",3,400,"Salpul","Inflor",0
2,"F2",3,400,"Salpul","BelowStem",0
2,"F2",3,400,"Vaculi","NewLeaves",0
2,"F2",3,400,"Vaculi","NewStems",0
2,"F2",3,400,"Vaculi","OldStems",0
2,"F2",3,400,"Vaculi","Inflor",0
2,"F2",3,400,"Vaculi","BelowStem",0
2,"F2",3,400,"OtherDeciduous","NewLeaves",0
2,"F2",3,400,"OtherDeciduous","NewStems",0
2,"F2",3,400,"OtherDeciduous","OldStems",0
2,"F2",3,400,"OtherDeciduous","Inflor",0
2,"F2",3,400,"OtherDeciduous","BelowStem",0
2,"F2",3,400,"Ledpal","NewLeaves",1.07
2,"F2",3,400,"Ledpal","NewStems",0.236
2,"F2",3,400,"Ledpal","OldLeaves",0.296
2,"F2",3,400,"Ledpal","OldStems",1.411
2,"F2",3,400,"Ledpal","Inflor",0.106
2,"F2",3,400,"Ledpal","BelowStem",2.528
2,"F2",3,400,"Vacvit","NewLeaves",2.646
2,"F2",3,400,"Vacvit","NewStems",0.42
2,"F2",3,400,"Vacvit","OldLeaves",4.391
2,"F2",3,400,"Vacvit","OldStems",2.655
2,"F2",3,400,"Vacvit","Inflor",0.009
2,"F2",3,400,"Vacvit","BelowStem",1.126
2,"F2",3,400,"Castet","NewStems",0
2,"F2",3,400,"Castet","OldStems",0
2,"F2",3,400,"Castet","Inflor",0
2,"F2",3,400,"Castet","BelowStem",0
2,"F2",3,400,"OtherEvergreen","NewLeaves",0.052
2,"F2",3,400,"OtherEvergreen","NewStems",0
2,"F2",3,400,"OtherEvergreen","OldLeaves",0.08
2,"F2",3,400,"OtherEvergreen","OldStems",0.265
2,"F2",3,400,"OtherEvergreen","Inflor",0
2,"F2",3,400,"OtherEvergreen","BelowStem",0
2,"F2",3,400,"Rubcha","LeavesStems",1.711
2,"F2",3,400,"Rubcha","InflorStalks",0
2,"F2",3,400,"Rubcha","BelowStem",1.7
2,"F2",3,400,"Petfri","LeavesStems",0
2,"F2",3,400,"Petfri","InflorStalks",0
2,"F2",3,400,"Petfri","BelowStem",0
2,"F2",3,400,"OtherForb","LeavesStems",0.158
2,"F2",3,400,"OtherForb","InflorStalks",0
2,"F2",3,400,"OtherForb","BelowStem",0
2,"F2",3,400,"Sphagnum","Green",0.033
2,"F2",3,400,"OtherMoss","Green",4.363
2,"F2",3,400,"Lichen","Live",0.81
2,"F2",3,400,"Attached","Wood",0
2,"F2",3,400,"Attached","Litter",0.024
2,"F2",3,400,"Loose","Litter",NA
2,"F2",4,400,"Erivag","BladeSheathInflCulm",0
2,"F2",4,400,"Erivag","Rhizome",0
2,"F2",4,400,"Carbig","BladeSheathInflCulm",0.247
2,"F2",4,400,"Carbig","Rhizome",0
2,"F2",4,400,"OtherGraminoid","BladeSheathInflCulm",0
2,"F2",4,400,"OtherGraminoid","Rhizome",0
2,"F2",4,400,"Betnan","NewLeaves",0.773
2,"F2",4,400,"Betnan","NewStems",0.12
2,"F2",4,400,"Betnan","OldStems",2.841
2,"F2",4,400,"Betnan","Inflor",0
2,"F2",4,400,"Betnan","BelowStem",10.114
2,"F2",4,400,"Salpul","NewLeaves",0
2,"F2",4,400,"Salpul","NewStems",0
2,"F2",4,400,"Salpul","OldStems",0
2,"F2",4,400,"Salpul","Inflor",0
2,"F2",4,400,"Salpul","BelowStem",0
2,"F2",4,400,"Vaculi","NewLeaves",0
2,"F2",4,400,"Vaculi","NewStems",0
2,"F2",4,400,"Vaculi","OldStems",0
2,"F2",4,400,"Vaculi","Inflor",0
2,"F2",4,400,"Vaculi","BelowStem",0
2,"F2",4,400,"OtherDeciduous","NewLeaves",0.018
2,"F2",4,400,"OtherDeciduous","NewStems",0.001
2,"F2",4,400,"OtherDeciduous","OldStems",0.116
2,"F2",4,400,"OtherDeciduous","Inflor",0
2,"F2",4,400,"OtherDeciduous","BelowStem",0.148
2,"F2",4,400,"Ledpal","NewLeaves",1.224
2,"F2",4,400,"Ledpal","NewStems",0.386
2,"F2",4,400,"Ledpal","OldLeaves",0.229
2,"F2",4,400,"Ledpal","OldStems",2.923
2,"F2",4,400,"Ledpal","Inflor",0.295
2,"F2",4,400,"Ledpal","BelowStem",6.574
2,"F2",4,400,"Vacvit","NewLeaves",1.378
2,"F2",4,400,"Vacvit","NewStems",0.214
2,"F2",4,400,"Vacvit","OldLeaves",3.887
2,"F2",4,400,"Vacvit","OldStems",2.347
2,"F2",4,400,"Vacvit","Inflor",0.001
2,"F2",4,400,"Vacvit","BelowStem",1.147
2,"F2",4,400,"Castet","NewStems",0
2,"F2",4,400,"Castet","OldStems",0
2,"F2",4,400,"Castet","Inflor",0
2,"F2",4,400,"Castet","BelowStem",0
2,"F2",4,400,"OtherEvergreen","NewLeaves",0.047
2,"F2",4,400,"OtherEvergreen","NewStems",0.001
2,"F2",4,400,"OtherEvergreen","OldLeaves",0.335
2,"F2",4,400,"OtherEvergreen","OldStems",0.363
2,"F2",4,400,"OtherEvergreen","Inflor",0.002
2,"F2",4,400,"OtherEvergreen","BelowStem",0.172
2,"F2",4,400,"Rubcha","LeavesStems",0.408
2,"F2",4,400,"Rubcha","InflorStalks",0
2,"F2",4,400,"Rubcha","BelowStem",2.907
2,"F2",4,400,"Petfri","LeavesStems",0
2,"F2",4,400,"Petfri","InflorStalks",0
2,"F2",4,400,"Petfri","BelowStem",0
2,"F2",4,400,"OtherForb","LeavesStems",0.177
2,"F2",4,400,"OtherForb","InflorStalks",0
2,"F2",4,400,"OtherForb","BelowStem",0
2,"F2",4,400,"Sphagnum","Green",0
2,"F2",4,400,"OtherMoss","Green",0.667
2,"F2",4,400,"Lichen","Live",0.263
2,"F2",4,400,"Attached","Wood",0
2,"F2",4,400,"Attached","Litter",0.014
2,"F2",4,400,"Loose","Litter",NA
2,"F5",1,400,"Erivag","BladeSheathInflCulm",1.38
2,"F5",1,400,"Erivag","Rhizome",0.642
2,"F5",1,400,"Carbig","BladeSheathInflCulm",0.111
2,"F5",1,400,"Carbig","Rhizome",0
2,"F5",1,400,"OtherGraminoid","BladeSheathInflCulm",0
2,"F5",1,400,"OtherGraminoid","Rhizome",0
2,"F5",1,400,"Betnan","NewLeaves",4.97
2,"F5",1,400,"Betnan","NewStems",0.247
2,"F5",1,400,"Betnan","OldStems",17.391
2,"F5",1,400,"Betnan","Inflor",1.633
2,"F5",1,400,"Betnan","BelowStem",2.18
2,"F5",1,400,"Salpul","NewLeaves",0
2,"F5",1,400,"Salpul","NewStems",0
2,"F5",1,400,"Salpul","OldStems",0
2,"F5",1,400,"Salpul","Inflor",0
2,"F5",1,400,"Salpul","BelowStem",0
2,"F5",1,400,"Vaculi","NewLeaves",0.011
2,"F5",1,400,"Vaculi","NewStems",0
2,"F5",1,400,"Vaculi","OldStems",0
2,"F5",1,400,"Vaculi","Inflor",0
2,"F5",1,400,"Vaculi","BelowStem",0
2,"F5",1,400,"OtherDeciduous","NewLeaves",0
2,"F5",1,400,"OtherDeciduous","NewStems",0
2,"F5",1,400,"OtherDeciduous","OldStems",0
2,"F5",1,400,"OtherDeciduous","Inflor",0
2,"F5",1,400,"OtherDeciduous","BelowStem",0
2,"F5",1,400,"Ledpal","NewLeaves",3.171
2,"F5",1,400,"Ledpal","NewStems",2.215
2,"F5",1,400,"Ledpal","OldLeaves",0.927
2,"F5",1,400,"Ledpal","OldStems",4.962
2,"F5",1,400,"Ledpal","Inflor",1.238
2,"F5",1,400,"Ledpal","BelowStem",5.592
2,"F5",1,400,"Vacvit","NewLeaves",0.139
2,"F5",1,400,"Vacvit","NewStems",0.029
2,"F5",1,400,"Vacvit","OldLeaves",0.434
2,"F5",1,400,"Vacvit","OldStems",0.125
2,"F5",1,400,"Vacvit","Inflor",0
2,"F5",1,400,"Vacvit","BelowStem",0
2,"F5",1,400,"Castet","NewStems",0
2,"F5",1,400,"Castet","OldStems",0
2,"F5",1,400,"Castet","Inflor",0
2,"F5",1,400,"Castet","BelowStem",0
2,"F5",1,400,"OtherEvergreen","NewLeaves",0.023
2,"F5",1,400,"OtherEvergreen","NewStems",0.003
2,"F5",1,400,"OtherEvergreen","OldLeaves",0.07
2,"F5",1,400,"OtherEvergreen","OldStems",0.182
2,"F5",1,400,"OtherEvergreen","Inflor",0
2,"F5",1,400,"OtherEvergreen","BelowStem",0.035
2,"F5",1,400,"Rubcha","LeavesStems",0
2,"F5",1,400,"Rubcha","InflorStalks",0
2,"F5",1,400,"Rubcha","BelowStem",0.138
2,"F5",1,400,"Petfri","LeavesStems",0
2,"F5",1,400,"Petfri","InflorStalks",0
2,"F5",1,400,"Petfri","BelowStem",0
2,"F5",1,400,"OtherForb","LeavesStems",0.208
2,"F5",1,400,"OtherForb","InflorStalks",0
2,"F5",1,400,"OtherForb","BelowStem",0.528
2,"F5",1,400,"Sphagnum","Green",0
2,"F5",1,400,"OtherMoss","Green",1.115
2,"F5",1,400,"Lichen","Live",0
2,"F5",1,400,"Attached","Wood",0
2,"F5",1,400,"Attached","Litter",0
2,"F5",1,400,"Loose","Litter",NA
2,"F5",2,400,"Erivag","BladeSheathInflCulm",1.362
2,"F5",2,400,"Erivag","Rhizome",1.977
2,"F5",2,400,"Carbig","BladeSheathInflCulm",0.588
2,"F5",2,400,"Carbig","Rhizome",9.787
2,"F5",2,400,"OtherGraminoid","BladeSheathInflCulm",0.644
2,"F5",2,400,"OtherGraminoid","Rhizome",0.258
2,"F5",2,400,"Betnan","NewLeaves",1.767
2,"F5",2,400,"Betnan","NewStems",1.081
2,"F5",2,400,"Betnan","OldStems",11.181
2,"F5",2,400,"Betnan","Inflor",0
2,"F5",2,400,"Betnan","BelowStem",17.115
2,"F5",2,400,"Salpul","NewLeaves",0.314
2,"F5",2,400,"Salpul","NewStems",0
2,"F5",2,400,"Salpul","OldStems",1.087
2,"F5",2,400,"Salpul","Inflor",0
2,"F5",2,400,"Salpul","BelowStem",0
2,"F5",2,400,"Vaculi","NewLeaves",0.203
2,"F5",2,400,"Vaculi","NewStems",0.036
2,"F5",2,400,"Vaculi","OldStems",5.172
2,"F5",2,400,"Vaculi","Inflor",0
2,"F5",2,400,"Vaculi","BelowStem",0
2,"F5",2,400,"OtherDeciduous","NewLeaves",0
2,"F5",2,400,"OtherDeciduous","NewStems",0
2,"F5",2,400,"OtherDeciduous","OldStems",0
2,"F5",2,400,"OtherDeciduous","Inflor",0
2,"F5",2,400,"OtherDeciduous","BelowStem",0
2,"F5",2,400,"Ledpal","NewLeaves",0.503
2,"F5",2,400,"Ledpal","NewStems",0.151
2,"F5",2,400,"Ledpal","OldLeaves",0.428
2,"F5",2,400,"Ledpal","OldStems",16.374
2,"F5",2,400,"Ledpal","Inflor",0.137
2,"F5",2,400,"Ledpal","BelowStem",6.062
2,"F5",2,400,"Vacvit","NewLeaves",0.065
2,"F5",2,400,"Vacvit","NewStems",0.021
2,"F5",2,400,"Vacvit","OldLeaves",0.122
2,"F5",2,400,"Vacvit","OldStems",0.058
2,"F5",2,400,"Vacvit","Inflor",0
2,"F5",2,400,"Vacvit","BelowStem",0.187
2,"F5",2,400,"Castet","NewStems",0
2,"F5",2,400,"Castet","OldStems",0
2,"F5",2,400,"Castet","Inflor",0
2,"F5",2,400,"Castet","BelowStem",0
2,"F5",2,400,"OtherEvergreen","NewLeaves",0
2,"F5",2,400,"OtherEvergreen","NewStems",0
2,"F5",2,400,"OtherEvergreen","OldLeaves",0
2,"F5",2,400,"OtherEvergreen","OldStems",0
2,"F5",2,400,"OtherEvergreen","Inflor",0
2,"F5",2,400,"OtherEvergreen","BelowStem",0
2,"F5",2,400,"Rubcha","LeavesStems",0
2,"F5",2,400,"Rubcha","InflorStalks",0
2,"F5",2,400,"Rubcha","BelowStem",0
2,"F5",2,400,"Petfri","LeavesStems",0
2,"F5",2,400,"Petfri","InflorStalks",0
2,"F5",2,400,"Petfri","BelowStem",0
2,"F5",2,400,"OtherForb","LeavesStems",0
2,"F5",2,400,"OtherForb","InflorStalks",0
2,"F5",2,400,"OtherForb","BelowStem",0
2,"F5",2,400,"Sphagnum","Green",0
2,"F5",2,400,"OtherMoss","Green",0
2,"F5",2,400,"Lichen","Live",0.077
2,"F5",2,400,"Attached","Wood",3.427
2,"F5",2,400,"Attached","Litter",0.045
2,"F5",2,400,"Loose","Litter",NA
